die;Trauung;en;;;;nomen;2;esküvõ
die;Mitarbeiterin;nen;;;;nomen;;munkatársnõ
der;Chef;s;;;;nomen;;szakács, fõnök
der;Mitschüler;-;;;;nomen;;osztálytárs
die;Mitschülerin;nen;;;;nomen;;osztálytársnõ
der;Schulkamerad;en;;;;nomen;;iskolatárs
;wenig;;;;;adjektive;;kevés
;nah;;;;;adjektive;;közeli
;entfernt;;;;;adjektive;;távoli
;weitläufig;;;;;adjektive;;tágas
;gehören;;;;;verben;;tartozni valamihez
;früh;;;;;adjektive;;korán
;spät;;;;;adjektive;;késõ
;zeitig;;;;;adjektive;;idejében, jókor
die;Uhr;en;;;;nomen;;óra
der;Tagesablauf;-;;;;nomen;;napirend
die;Dusche;n;;;;nomen;;zuhany
;nehmen;;;;;verben;;fog, visz
;kalt;;;;;adjektive;;hideg, hûvös
;warm;;;;;adjektive;;meleg
der;Zahn;Zähne;;;;nomen;;fog
;schminken;;;;;verben;;sminkelni
der;Arbeitsplatz;Arbeitsplätze;;;;nomen;;munkahely
das;Frühstück;e;;;;nomen;;reggeli
;kämmen;;;;;verben;;fésül
;anziehen;;;;;verben;;felöltözik, felvesz
;gehen;;;;;verben;;megy
der;Mittag;e;;;;nomen;;dél (napszak)
das;Mittag;e;;;;nomen;;ebéd
;lernen;;;;;verben;;tanul
die;Hausaufgabe;n;;;;nomen;;házifeladat
die;Aufgabe;n;;;;nomen;;feladat
;machen;;;;;verben;;csinál, elkészít
der;Kurs;e;;;;nomen;;tanfolyam, kurzus
;besuchen;;;;;verben;;meglátogat
die;Freizeit;en;;;;nomen;;szabadidõ
das;Kino;s;;;;nomen;;mozi
;lesen;;;;;verben;;olvas
;spielen;;;;;verben;;játszik
;fernsehen;;;;;verben;;tévét néz
;sehen;;;;;verben;;néz, lát
;beschäftigen;;;;;verben;;foglalkozni vmivel
;surfen;;;;;verben;;szörfözni
der;Straps;e;;;;nomen;;harisnyatartó
der;Tag;e;;;;nomen;;nap
;erholen;;;;;verben;;elhoz, kipiheni magát
der;Abend;e;;;;nomen;;este
das;Bett;-;;;;nomen;;ágy
;schlafen;;;;;verben;;alszik
;legen;;;;;verben;;fekszik, elhelyez
;hängen;;;;;verben;;lóg, akaszt
das;Familienprogramm;e;;;;nomen;;családi program
;gemeinsam;;;;;adjektive;;együtt, közösen
das;Wochenende;n;;;;nomen;;hétvége
;unternehmen;;;;;verben;;vállal, megtesz
der;Gast;Gäste;;;;nomen;;vendég
der;Ausflug;Ausflüge;;;;nomen;;kirándulás
das;Picknick;s;;;;nomen;;piknik
;empfangen;;;;;verben;;fogad, vesz
die;Wanderung;en;;;;nomen;;kirándulás, gyalogtúra
die;Radtour;en;;;;nomen;;kerékpártúra
der;Garten;Gärten;;;;nomen;;kert
das;Theater;-;;;;nomen;;színház
das;Museum;Museen;;;;nomen;;múzeum
das;Konzert;e;;;;nomen;;koncert
;faulenzen;;;;;verben;;lustálkodik
der;Betrug;Betruge;;;;nomen;;csalás
die;Scheidung;en;;;;nomen;;válás
;treiben;;;;;verben;;ûz, hajt, csinál
das;Fußballspiel;e;;;;nomen;;labdarúgás
;fremd;;;;;adjektive;;idegen, ismeretlen, furcsa
;leben;;;;;verben;;él
die;Kindererziehung;en;;;;nomen;;gyermeknevelés
das;Geldproblem;e;;;;nomen;;pénz probléma
das;Familienfest;e;;;;nomen;;családi ünnep
;betrügen;;;;;verben;;csal, becsap
;verlieben;;;;;verben;;szerelmes lesz, beleszeret vkibe
die;Beziehung;en;;;;nomen;;összefüggés, kapcsolat
das;Fest;e;;;;nomen;;ünnep, ünnepély
die;Feier;n;;;;nomen;;ünnep
;veranstalten;;;;;verben;;szervez, megrendez
der;Familienkreis;e;;;;nomen;;családi kör
der;Freundeskreis;e;;;;nomen;;baráti kör
;feiern;;;;;verben;;ünnepel
die;Verlobung;en;;;;nomen;;eljegyzés
;silbern;;;;;adjektive;;ezüst
;golden;;;;;adjektive;;arany
;diamanten;;;;;adjektive;;gyémánt
die;Geburt;en;;;;nomen;;szülés, születés
die;Taufe;n;;;;nomen;;keresztelés
die;Einschulung;n;;;;nomen;;iskolába küldés
das;Abitur;e;;;;nomen;;érettségi
das;Diplom;e;;;;nomen;;diploma
das;Jubiläum;Jubiläen;;;;nomen;;évforduló, jubileum
der;Geburtstag;e;;;;nomen;;születésnap
der;Namenstag;e;;;;nomen;;névnap
der;Jahreswechsel;-;;;;nomen;;évváltás
das;Neujahr;e;;;;nomen;;újév
das;Ostern;;;;;nomen;;húsvét
das;Weihnachten;-;;;;nomen;;karácsony
das;Pfingsten;;;;;nomen;;pünkösd
die;Party;s;;;;nomen;;buli, parti
die;Geburtstagparty;s;;;;nomen;;szülinapi buli
;einladen;;;;;verben;;meghív, bepakol
;gratulieren;;;;;verben;;gratulál
die;Geburtstagstorte;n;;;;nomen;;születésnapi torta
;backen;;;;;verben;;süt (sütit)
die;Kerze;n;;;;nomen;;gyertya
;schmücken;;;;;verben;;díszít, ékesít
die;Geburtstagskarte;n;;;;nomen;;szülinapi kártya
das;Geburtstagsgeschenk;e;;;;nomen;;szülinapi ajándék
die;Trauung;en;;;;nomen;;házasságkötés, esküvõ
;kirchlich;;;;;adjektive;;egyházi
;vermählen;;;;;verben;;egyesít, férjhez ad
;lassen;;;;;verben;;enged, hagy
;trauen;;;;;verben;;megbízni
der;Polterabend;e;;;;nomen;;leánybúcsú
die;Schwelle;n;;;;nomen;;küszöb
der;Nikolaustag;e;;;;nomen;;mikulásnap
der;Nikolaus;;;;;nomen;;mikulás
der;Advent;e;;;;nomen;;advent
die;Adventszeit;;;;;nomen;;advent ideje
der;Adventsonntag;e;;;;nomen;;advent vasárnapja
der;Adventskranz;Adventkränze;;;;nomen;;adventi koszorú
;aufhängen;;;;;verben;;felakaszt
die;Weihnachtsnacht;;;;;nomen;;karácsony este
die;Christnacht;Christnächte;;;;nomen;;karácsony éjjele
der;Weihnachtsabend;e;;;;nomen;;karácsony este
der;Weihnachtsbaum;Weihnachtsbäume;;;;nomen;;karácsonyfa
das;Weihnachtsgeschenk;e;;;;nomen;;karácsonyi ajaándék
die;Bescherung;en;;;;nomen;;ajándékozás, meglepetés
;bescheren;;;;;verben;;ajándékoz, meglep
der;Weihnachtsmarkt;Weihnachtsmärkte;;;;nomen;;karácsonyi vásár
;traditionell;;;;;adjektive;;hagyományos
der;Frohsinn;e;;;;nomen;;boldogság
das;Silvester;;;;;nomen;;szilveszter
die;Karwoche;n;;;;nomen;;nagyhét
das;Osterei;er;;;;nomen;;húsvéti tojás
;färben;;;;;verben;;fest, színez
;bemalen;;;;;verben;;befest
;verstecken;;;;;verben;;elrejt
;suchen;;;;;verben;;keresni
;essen;;;;;verben;;enni
;trinken;;;;;verben;;inni
der;Osterhase;n;;;;nomen;;húsvéti nyúl
;schicken;;;;;verben;;küldeni
der;Schinken;-;;;;nomen;;sonka
;kochen;;;;;verben;;fõzni
;bespritzen;;;;;verben;;lefröcsköl, locsol
;sonnig;;;;;verben;;derûs, napos
das;Klassenzimmer;-;;;;nomen;;osztályterem
der;Lehrertisch;e;;;;nomen;;tanári asztal
der;Lehrer;-;;;;nomen;;tanár (férfi)
die;Lehrerin;nen;;;;nomen;;tanár (nõ)
die;Schulbank;Schulbänke;;;;nomen;;iskolapad
der;Schüler;-;;;;nomen;;tanuló
die;Schülerin;nen;;;;nomen;;tanulólány
;schreiben;;;;;verben;;írni
;notieren;;;;;verben;;feljegyez, megyjegyez
die;Tafel;n;;;;nomen;;tábla
der;Schwamm;Schwämme;;;;nomen;;szivacs
die;Kleiderablage;n;;;;nomen;;ruhatár
die;Landkarte;n;;;;nomen;;térkép
das;Heft;e;;;;nomen;;füzet
das;Etui;s;;;;nomen;;tok, doboz
die;Federmappe;n;;;;nomen;;tolltartó
der;Kuli;s;;;;nomen;;toll
der;Füller;s;;;;nomen;;töltõtoll
der;Bleistift;e;;;;nomen;;ceruza
der;Buntstift;e;;;;nomen;;színes ceruza
der;Markierer;-;;;;nomen;;kihúzó
der;Radiergummi;s;;;;nomen;;radír
das;Lineal;e;;;;nomen;;vonalzó
der;Zirkel;-;;;;nomen;;körzõ
der;Taschenrechner;-;;;;nomen;;számológép
die;Schule;n;;;;nomen;;iskola
das;Gymnasium;;;;;nomen;;gimnázium
die;Klasse;n;;;;nomen;;osztály
der;Gymnasiast;en;;;;nomen;;gimnazista
;faul;;;;;adjektive;;lusta
;begabt;;;;;adjektive;;tehetséges
der;Vorzug;Vorzüge;;;;nomen;;elõny
;gerecht;;;;;adjektive;;megfelelõ, igazságos, becsületes
;erfahren;;;;;verben;;tapasztal, megtud
;strenge;;;;;adjektive;;következetes
;mildern;;;;;verben;;enyhít, csillapít
;geduldig;;;;;adjektive;;türelmes
;hilfsbereit;;;;;adjektive;;segítõkész
;verständnisvoll;;;;;adjektive;;megértõ, együttérzõ
die;Grundschule;n;;;;nomen;;általános iskola
der;Klassenlehrer;n;;;;nomen;;osztályfõnök (férfi)
die;Klassenlehrerin;nen;;;;nomen;;osztályfõnök (nõ)
die;Schulleitung;en;;;;nomen;;iskola vezetés
der;Schulleiter;-;;;;nomen;;iskola vezetõ (férfi)
die;Schulleiterin;nen;;;;nomen;;iskola vezetõ (nõ)
der;Schuldirektor;en;;;;nomen;;igazgató
die;Schuldirektorin;nen;;;;nomen;;igazgatónõ
der;Lehrkörper;-;;;;nomen;;tantestület
das;Fach;Fächer;;;;nomen;;tantárgy, szakma
;unterrichten;;;;;verben;;tanít
;mittelmäßig;;;;;adjektive;;átlagos, középszerû
;regelmäßig;;;;;adjektive;;rendszeres, szabályos
;büffeln;;;;;verben;;magol
;studieren;;;;;verben;;tanul (felsõbb képzésben)
der;Eingang;Eingänge;;;;nomen;;bejárat
der;Ausgang;Ausgänge;;;;nomen;;kijárat
die;Rezeption;en;;;;nomen;;recepció
die;Vorhalle;n;;;;nomen;;elõcsarnok
die;Sekretariat;e;;;;nomen;;titkárság
das;Direktorenzimmer;-;;;;nomen;;igazgatói iroda
das;Sprachlabor;s;;;;nomen;;nyelvi terem
die;Sporthalle;n;;;;nomen;;sportcsarnok
die;Turnhalle;n;;;;nomen;;tornaterem
der;Speiseshalle;Speiseshalle;;;;nomen;;ebédlõ
die;Kreide;n;;;;nomen;;kréta
das;Schuljahr;e;;;;nomen;;tanév
das;Halbjahr;e;;;;nomen;;félév (iskolai)
die;Sozialkunde;;;;;nomen;;társadalomismeret
die;Muttersprache;;;;;nomen;;anyanyelv
die;Fremdsprache;n;;;;nomen;;idegennyelv
die;Mathematik;;;;;nomen;;matek
die;Physik;;;;;nomen;;fizika
die;Chemie;;;;;nomen;;kémia
die;Biologie;;;;;nomen;;biológia
die;Geographie;;;;;nomen;;földrajz
die;Geschichte;;;;;nomen;;történelem
die;Musik;;;;;nomen;;ének, zene
die;Philosophie;n;;;;nomen;;filozófia
die;Psychologie;n;;;;nomen;;pszihológia
der;Sport;Sportarten;;;;nomen;;tesi, sport
der;Stundenplan;Stundenpläne;;;;nomen;;órarend
die;Stunde;n;;;;nomen;;órarend
die;Lieblingsstunde;n;;;;nomen;;kedvenc óra
die;Freistunde;n;;;;nomen;;lyukasóra
die;Arbeitsgemeinschaft;en;;;;nomen;;szakkör, munkacsoport
die;Bandweihe;;;;;nomen;;szalagavató
die;Valediktion;;;;;nomen;;ballagás
die;Klausur;en;;;;nomen;;zárthelyi dolgozat
die;Note;n;;;;nomen;;osztályzat, jegy
das;Zeugnis;se;;;;nomen;;bizonyítvány
;erteilen;;;;;verben;;megad, adományoz
das;Brief;e;;;;nomen;;levél
der;Vorteil;e;;;;nomen;;elõny, haszon
der;Nachteil;e;;;;nomen;;hátrány, veszteség
der;Kindergarten;Kindergärten;;;;nomen;;óvoda
die;Schulpflicht;en;;;;nomen;;tankötelezettség
;mündlich;;;;;adjektive;;szóbeli
;schriftlich;;;;;adjektive;;írásbeli
;beherrschen;;;;;verben;;uralkodik, tökéletesen tud
;bisschen;;;;;adjektive;;kicsit, kissé
die;Sprachprüfung;;;;;nomen;;nyelvvizsga
die;Prüfung;en;;;;nomen;;vizsga
;knüpfen;;;;;verben;;köt, csomóz
das;Studium;Studien;;;;nomen;;tanulmány (felsõfokú)
der;Koch;Köche;;;;nomen;;szakács
die;Köchin;nen;;;;nomen;;szakácsnõ
der;Bäcker;-;;;;nomen;;pék
die;Bäckerin;nen;;;;nomen;;pék (nõ)
der;Fleischer;-;;;;nomen;;hentes
der;Schuhmacher;-;;;;nomen;;cipész
der;Maler;-;;;;nomen;;festõ
der;Tischler;-;;;;nomen;;asztalos
der;Maurer;-;;;;nomen;;kõmûves
der;Zimmermann;Zimmermänner;;;;nomen;;asztalos, ács
der;Dachdecker;-;;;;nomen;;tetõfedõ
der;Landwirt;e;;;;nomen;;gazda
der;Förster;-;;;;nomen;;erdész
der;Gärtner;-;;;;nomen;;kertérsz
der;Friseur;e;;;;nomen;;fodrász
die;Friseuse;n;;;;nomen;;fodrásznõ
die;Kosmetikerin;nen;;;;nomen;;kozmetikus
der;Fotograf;en;;;;nomen;;fényképész
der;Uhrmacher;-;;;;nomen;;órás
der;Florist;en;;;;nomen;;virágárus
die;Floristin;nen;;;;nomen;;virágárusnõ
der;Verkäufer;-;;;;nomen;;eladó
die;Verkäuferin;nen;;;;nomen;;eladónõ
der;Kellner;-;;;;nomen;;pincér
die;Kellnerin;nen;;;;nomen;;pincérnõ
der;Busfahrer;-;;;;nomen;;buszsofõr
der;Postbeamte;n;;;;nomen;;postatisztviselõ
der;Briefträger;-;;;;nomen;;postás, levélhordó
der;Polizist;en;;;;nomen;;rendõr
der;Feuerwehrmann;Feuerwehrmänner;;;;nomen;;tûzoltó
der;Beruf;e;;;;nomen;;hivatás, szakma
die;Zukunft;;;;;nomen;;jövõ
;ergreifen;;;;;verben;;megragad, fog
der;Mangelberuf;e;;;;nomen;;hiányszakma
;berufstätig;;;;;adjektive;;dolgozó, hivatását gyakorló
der;Glaser;-;;;;nomen;;üveges
der;Optiker;-;;;;nomen;;optikus
der;Goldschmied;e;;;;nomen;;aranymûves, ötvös
der;Landwirt;e;;;;nomen;;mezõgazda
der;Pilot;en;;;;nomen;;pilota
die;Stewardess;en;;;;nomen;;légiutaskísérõ
der;Programmierer;-;;;;nomen;;programozó
der;Journalist;en;;;;nomen;;újságíró
die;Journalistin;nen;;;;nomen;;újságírónõ
der;Reporter;-;;;;nomen;;riporter
die;Reporterin;nen;;;;nomen;;riporternõ
der;Schauspieler;-;;;;nomen;;színész
die;Schauspielerin;nen;;;;nomen;;színésznõ
der;Baletttänzer;-;;;;nomen;;balettáncos
die;Baletttänzerin;nen;;;;nomen;;balettáncosnõ
der;Graphiker;-;;;;nomen;;grafikus
die;Graphikerin;nen;;;;nomen;;grafikusnõ
der;Sänger;-;;;;nomen;;énekes
die;Sängerin;nen;;;;nomen;;énekesnõ
der;Arzt;Ärzte;;;;nomen;;orvos
die;Ärztin;nen;;;;nomen;;orvosnõ
der;Mathematiker;-;;;;nomen;;matematikus
der;Chemiker;-;;;;nomen;;vegyész, gyógyszerész
der;Physiker;-;;;;nomen;;fizikus
der;Biologe;n;;;;nomen;;biológus
der;Ökonom;en;;;;nomen;;közgazdász
;absolvieren;;;;;verben;;elvégez, befejez
;abschließen;;;;;verben;;lezár, befejez
die;Hochschule;n;;;;nomen;;fõiskola
die;Universität;en;;;;nomen;;egyetem
die;Medizin;en;;;;nomen;;gyógyszer
;erreichen;;;;;verben;;elér, elnyer
die;Weiterbildung;en;;;;nomen;;továbbképzés
die;Umschulung;en;;;;nomen;;átképzés
die;Stelle;n;;;;nomen;;állás, hely
der;Betrieb;e;;;;nomen;;vállalat
die;Fabrik;en;;;;nomen;;gyár
die;Firma;Firmen;;;;nomen;;cég, vállalat
;wechseln;;;;;verben;;cserél, változtat, változik
;verlieren;;;;;verben;;elveszt, elhagy
;informieren;;;;;verben;;tájékoztat, értesít
;bewerben;;;;;verben;;pályázik, jelentkezik
der;Bewerber;-;;;;nomen;;pályázó, jelentkezõ (férfi)
die;Bewerberin;nen;;;;nomen;;pályázó, jelentkezõ (nõ)
die;Bewerbung;en;;;;nomen;;pályázat, kérelem
der;Lebenslauf;Lebensläufe;;;;nomen;;önéletrajz
;beilegen;;;;;verben;;mellékel, csatol
der;Beamte;n;;;;nomen;;hivatalnok (férfi)
die;Beamtin;nen;;;;nomen;;hivatalnok (nõ)
das;Einkommen;-;;;;nomen;;jövedelem, bevétel
der;Verdienst;;;;;nomen;;kereset
der;Lohn;Löhne;;;;nomen;;fizetés, munkabér
die;Prämie;n;;;;nomen;;prémium
das;Gehalt;Gehälter;;;;nomen;;fizetés
;gleitend;;;;;adjektive;;kötetlen
;flexibl;;;;;adjektive;;rugalmas
;familiäres;;;;;adjektive;;családias, családi
;monoton;;;;;adjektive;;egyhangú
;angenehm;;;;;adjektive;;kellemes
der;Arbeitslose;n;;;;nomen;;munkanélküli
der;Empfang;Empfänge;;;;nomen;;fogadás
der;Esstisch;e;;;;nomen;;étkezõasztal
die;Tischdecke;n;;;;nomen;;asztalterítõ
das;Tischtuch;Tischtücher;;;;nomen;;papír zsebkendõ
der;Teller;-;;;;nomen;;tányér
der;Löffel;-;;;;nomen;;kanál
die;Gabel;n;;;;nomen;;villa
die;Dessertgabel;n;;;;nomen;;dessert villa
das;Messer;-;;;;nomen;;kés
das;Glas;Gläser;;;;nomen;;üveg, pohár
die;Schale;n;;;;nomen;;tálka
die;Serviette;n;;;;nomen;;szalvéta
das;Essen;-;;;;nomen;;étel
die;Speise;n;;;;nomen;;étel, élelem
das;Getränk;e;;;;nomen;;ital
die;Obstplatte;n;;;;nomen;;gyümölcstál
der;Apfel;Äpfel;;;;nomen;;alma
die;Birne;n;;;;nomen;;körte
die;Pflaume;n;;;;nomen;;szilva
die;Traube;n;;;;nomen;;szõlõ
die;Melone;n;;;;nomen;;dinnye
die;Orange;n;;;;nomen;;narancs
die;Banane;n;;;;nomen;;banán
die;Gemüseplatte;n;;;;nomen;;zöldségtál
die;Tomate;n;;;;nomen;;paradicsom
die;Zwiebel;n;;;;nomen;;hagyma
die;Gurke;n;;;;nomen;;uborka
der;Kopfsalat;e;;;;nomen;;fejes saláta
der;Paprika;-;;;;nomen;;paprika
die;Bratwurst;Bratwürste;;;;nomen;;sült kolbász
der;Fisch;e;;;;nomen;;hal
das;Ei;er;;;;nomen;;tojás
das;Brathähnchen;-;;;;nomen;;sült csirke
der;Schweinebraten;-;;;;nomen;;sertéssült
die;Süßigkeit;en;;;;nomen;;édesség
die;Obsttorte;n;;;;nomen;;gyümölcstorta
der;Kuchen;-;;;;nomen;;sütemény, kalács
das;Mineralwasser;;;;;nomen;;ásványvíz
der;Obstsaft;Obstsäfe;;;;nomen;;gyümölcslé
der;Wein;e;;;;nomen;;bor
das;Bier;e;;;;nomen;;sör
der;Schnaps;Schnäpse;;;;nomen;;pálinka
das;Lebensmittel;-;;;;nomen;;élelmiszer
;schmecken;;;;;verben;;kóstol
;köstlich;;;;;adjektive;;pompás
;lecker;;;;;adjektive;;finnyás, ízletes
;fein;;;;;adjektive;;finom, kiváló
;schmackhaft;;;;;adjektive;;ízletes
;appetitlich;;;;;adjektive;;étvágygerjesztõ
;süß;;;;;adjektive;;édes
;sauer;;;;;adjektive;;savanyú
;bitter;;;;;adjektive;;keserû
;würzig;;;;;adjektive;;fûszeres
;salzig;;;;;adjektive;;sós
;weich;;;;;adjektive;;puha, lágy
;zart;;;;;adjektive;;enyhe, finom
;frisch;;;;;adjektive;;friss
;knusprig;;;;;adjektive;;ropogós
;zäh;;;;;adjektive;;rágós
;fett;;;;;adjektive;;zsíros, kövér
;verbrannt;;;;;adjektive;;égett
;mager;;;;;adjektive;;sovány
;kalorienarm;;;;;adjektive;;kalóriaszegény
;kalorienreich;;;;;adjektive;;kalóriadús
;gesund;;;;;adjektive;;egészséges
der;Hunger;;;;;nomen;;éhség
;scharf;;;;;adjektive;;erõs, csípõs
;durstig;;;;;adjektive;;szomjas
der;Appetit;e;;;;nomen;;étvágy
das;Leibgericht;e;;;;nomen;;kedvenc étel
das;Brot;e;;;;nomen;;kenyér
das;Brötchen;-;;;;nomen;;zsemle
das;Hörnchen;-;;;;nomen;;kifli
das;Obst;Obstarten;;;;nomen;;gyümölcs
die;Aprikose;n;;;;nomen;;sárgabarack, kajszibarack
der;Pfirsich;e;;;;nomen;;õszibarack
die;Kirsche;n;;;;nomen;;cseresznye
die;Sauerkirsche;n;;;;nomen;;meggy
die;Erdbeere;n;;;;nomen;;eper
die;Himbeere;n;;;;nomen;;málna
die;Stachelbeere;n;;;;nomen;;egres
die;Heidelbeere;n;;;;nomen;;áfonya
die;Johannisbeere;n;;;;nomen;;ribizli
die;Nuss;Nüsse;;;;nomen;;dió
die;Zitrone;n;;;;nomen;;citrom
die;Grapefruit;;;;;nomen;;grépfruit
die;Mandarine;n;;;;nomen;;mandarin
die;Feige;n;;;;nomen;;füge
die;Dattel;n;;;;nomen;;datolya
das;Gemüse;;;;;nomen;;zöldség, fõzelék
die;Haselnuss;Haselnüsse;;;;nomen;;mogyoró
der;Porree;s;;;;nomen;;póréhagyma
die;Mohrrübe;n;;;;nomen;;sárgarépa, répa
die;Steckrübe;n;;;;nomen;;fehérrépa
die;Karotte;n;;;;nomen;;sárgarépa, répa
der;Sellerie;-;;;;nomen;;zeller
der;Rettich;e;;;;nomen;;retek
die;Kartoffel;n;;;;nomen;;burgonya, krumpli
der;Spinat;;;;;nomen;;spenót
der;Sauerampfer;-;;;;nomen;;sóska
der;Kohl;e;;;;nomen;;káposzta, kelkáposzta
der;Spargel;-;;;;nomen;;spárga
der;Brokkoli;s;;;;nomen;;brokkoli
die;Bohne;n;;;;nomen;;bab
die;Linse;n;;;;nomen;;lencse
der;Mohn;e;;;;nomen;;mák
die;Milch;;;;;nomen;;tej
die;Butter;-;;;;nomen;;vaj
die;Margarine;n;;;;nomen;;margarin
der;Käse;-;;;;nomen;;sajt
das;Fleisch;;;;;nomen;;hús
die;Wurst;Würste;;;;nomen;;hurka, kolbász
der;Aufschnitt;e;;;;nomen;;felvágott
das;Öl;e;;;;nomen;;olaj
das;Lorbeerblatt;Lorbeerblätte;;;;nomen;;babérlevél
das;Basilikum;s;;;;nomen;;bazsalikom
der;Koriander;-;;;;nomen;;koriandermag  
der;Oregano;;;;;nomen;;oregánó
der;Senf;e;;;;nomen;;mustár
der;Essig;e;;;;nomen;;ecet
der;Ketchup;;;;;nomen;;ketchup
der;Kümmel;-;;;;nomen;;kömény
der;Zimt;e;;;;nomen;;fahéj
der;Zucker;-;;;;nomen;;cukor
die;Vanille;n;;;;nomen;;vanília
der;Ingwer;-;;;;nomen;;gyömbér
das;Curry;s;;;;nomen;;curry
der;Chili;;;;;nomen;;erõs paprika
die;Speisewürze;n;;;;nomen;;ételízesítõ
der;Tee;s;;;;nomen;;tea
der;Kaffee;;;;;nomen;;kávé
der;Kakao;;;;;nomen;;kakaó
die;Limonade;n;;;;nomen;;limonádé
die;Cola;s;;;;nomen;;kóla
der;Likör;e;;;;nomen;;likõr
der;Sekt;e;;;;nomen;;pezsgõ
;ausgiebig;;;;;adjektive;;kiadós
der;Honig;e;;;;nomen;;méz
der;Gang;Gänge;;;;nomen;;folyósó
das;Gericht;e;;;;nomen;;bíróság, étel
die;Suppe;n;;;;nomen;;leves
die;Vorspeise;n;;;;nomen;;elõétel
der;Nachspeise;n;;;;nomen;;utóétel, desszert
das;Dessert;s;;;;nomen;;desszert
das;Hauptgericht;e;;;;nomen;;fõétel, fõfogás
;dreigängig;;;;;adjektive;;háromfogásos
das;Abendessen;-;;;;nomen;;vacsora
das;Pausenbrot;e;;;;nomen;;tízórai
die;Jause;n;;;;nomen;;uzsonna
;naschen;;;;;verben;;nassolni
;knabbern;;;;;verben;;rág, rágcsál
die;Fleischsuppe;n;;;;nomen;;húsleves
die;Grießknödelsuppe;n;;;;nomen;;grízgaluska leves
die;Beilage;n;;;;nomen;;köret, melléklet
die;Röstkartoffeln;;;;;nomen;;sültkrumpli
der;Pommes frites;;;;;nomen;;hasábburgonya, sütkrumpli
das;Kartoffelpüree;s;;;;nomen;;krumplipüré
die;Kartoffelkrokette;n;;;;nomen;;krumpli krokett
der;Reis;;;;;nomen;;rizs
die;Nudel;n;;;;;;
der;Knödel;-;;;;;;
der;Salat;e;;;;;;
;gemisch;;;;;;;
das;Eis;;;;;;;
der;Pudding;s;;;;;;
das;Kompott;e;;;;;;
die;Torte;n;;;;;;
das;Gedeck;e;;;;;;
die;Tasse;n;;;;;;
der;Löffel;-;;;;;;
die;Schüssel;n;;;;;tál;
;zubereiten;;;;;;;
die;Platte;n;;;;;;
;schälen;;;;;;;
der;Brotkorb;Brotkörbe;;;;;;
;waschen;;;;;;;
;schneiden;;;;;;;
;mahlen;;;;;;;
;hacken;;;;;;;
;schlagen;;;;;;;
;würzen;;;;;;;
;dünsten;;;;;;;
;grillen;;;;;;;
;kosten;;;;;;;
;rühren;;;;;;;
;wenden;;;;;;;
;braten;;;;;;;
;richtig;;;;;;;
;falsch;;;;;;;
;ernähren;;;;;;;
;vernünftig;;;;;;;
das;Fastfood;;;;;;;
;mineralhaltig;;;;;;;
das;Vollkornbrot;;;;;;;
;bevorzugen;;;;;;;
;kauen;;;;;;;
;schlank;;;;;;;
;bleiben;;;;;;;
